person_name,user_name,email,personal_number,birth_date,address,phone,mac_address,ip_address,iban,accessed_at,session_duration,download_speed,upload_speed,consumed_traffic,unique_id
Francisc Oprea,franciscoprea,franciscoprea@post.ro,2160112102071,2007-11-28,"Aleea Nistor Nr. 701, Radauti, 776634",0733 198 107,bf:57:44:d5:8e:75,168.184.139.235,RO14RJFH4759098873970563,2025-05-12 12:42:26,9994,855,557,1512698,6b89fd7e-80d0-4db9-add5-5001af3569c6
Haralambie Stan,haralambiestan,haralambiestan@zzup.ro,8410728465518,1999-08-11,"Drumul Nae Nemeș Nr. 637 Bl. 25  Sc. 86 Ap. 646, Macin, 715302",0721 825 826,5b:80:b0:07:fb:9a,215.22.60.237,RO56GUST4253692901217454,2025-05-12 12:42:26,6909,875,275,374623,32d2e7c2-51d4-4a54-96f0-8d44e593a9a3
Evanghelina Nistor,evanghelinanistor,evanghelinanistor@post.ro,7650325164601,2004-01-30,"Drumul Lucențiu Diaconescu Nr. 73, Vicovu de Sus, 466404",0259 219 196,8d:cf:31:a5:9f:cd,35.19.27.50,RO63JVZZ2396114745155486,2025-05-12 12:42:26,12413,753,703,1423013,f6620b65-8c8c-4fb4-9082-95c57be672db
Jana Ioniță,janaioniță,janaioniță@post.ro,6141217151411,1962-07-29,"Intrarea Antonela Voinea Nr. 980, Stei, 985294",0268 380 049,82:8b:42:ab:b6:8c,2.176.49.234,RO65GFLB7895817678279969,2025-05-12 12:42:26,7898,760,108,172743,5e5f747a-ee34-4843-9407-8979cf8f13f6
Laura Tomescu,lauratomescu,lauratomescu@post.ro,8600109423413,1980-09-21,"Soseaua Daria Ardelean Nr. 49, Roman, 365392",0756 987 403,6a:a8:ed:60:4d:d0,64.154.145.57,RO27MKBH7532789630286213,2025-05-12 12:42:26,12423,742,300,1701805,f6ea7708-1fbe-45b0-b763-f685c47526c6
Ada Ionescu,adaionescu,adaionescu@post.ro,4340403313666,2004-07-23,"Bulevardul Suciu Nr. 548 Bl. 72  Sc. 12 Ap. 152, Bailesti, 888940",0723 600 579,88:f6:42:36:d0:9a,66.32.138.67,RO28HCYT8726002720738203,2025-05-12 12:42:26,25995,66,506,1178983,ded9c84c-6d74-4a49-8281-4de761010ce1
Elodia Pușcașu,elodiapușcașu,elodiapușcașu@gmail.com,6280818283041,1932-04-26,"Drumul Petre Stancu, Curcani, 940493",0262 965 825,c2:35:cb:c4:f0:e1,116.229.237.207,RO11NDKN6104564348223971,2025-05-12 12:42:26,31535,4,257,872985,dc317510-911c-49ed-8ae9-7348defc7a32
Jasmina Dobre,jasminadobre,jasminadobre@post.ro,7520208140565,1951-12-28,"Strada Mazilescu, Targu Mures, 724936",0745 363 100,a3:dc:3f:77:a2:74,41.125.182.180,RO26UCAP7556541271395089,2025-05-12 12:42:26,6786,5,706,879474,31bb240a-93ea-4399-adef-52a2c033b238
Anamaria Oprea,anamariaoprea,anamariaoprea@gmail.com,1310906413317,1916-01-10,"Drumul Albu Nr. 24 Bl. 40  Sc. 80 Ap. 990, Barlad, 181470",0268 374 565,b5:48:8a:57:82:9c,8.25.13.46,RO72DTOH2361799771772084,2025-05-12 12:42:26,2426,688,117,1941772,7611dfc2-13c2-4339-9c3b-398234452fa5
Iris Barbu,irisbarbu,irisbarbu@gmail.com,3051019115543,1924-10-18,"Bulevardul Stan, Deta, 501845",0761 136 390,16:5a:eb:77:7e:bf,15.124.105.183,RO91KGDG2643283768825485,2025-05-12 12:42:26,25449,409,276,1741255,c2fd31fd-7041-47c1-8026-5ca4686cce1d
Vlad Ioniță,vladioniță,vladioniță@kappa.ro,1920622408711,1962-03-03,"Soseaua Preda Nr. 752 Bl. 32  Sc. 65 Ap. 954, Sinaia, 867047",0235 306 555,60:a7:e8:a5:d5:52,85.123.166.119,RO26UOOS9571635819350766,2025-05-12 12:42:26,19081,700,547,687736,c7c68581-ca82-4501-ad88-8f672f34d709
Victoria Florea,victoriaflorea,victoriaflorea@acasa.ro,1151230138507,1992-02-04,"Intrarea Elena Dochioiu, Bacau, 321520",0237 297 179,14:c5:a7:74:a1:4a,21.126.31.173,RO58BCOZ0520923389128124,2025-05-12 12:42:26,16371,20,732,693876,b626f061-5d90-43db-a2de-1735c63b3f3d
Titus Ioniță,titusioniță,titusioniță@post.ro,1600218425728,1968-08-21,"Drumul Stoica Nr. 27, Simleu Silvaniei, 186199",0736 323 350,dd:2c:64:40:c9:f6,156.167.42.141,RO45NSLK3217170633389775,2025-05-12 12:42:26,3480,135,555,1511420,077b2f6e-1688-43f3-a065-44677337eec5
Ludovic Oprea,ludovicoprea,ludovicoprea@zzup.ro,3921113343719,1919-02-10,"Intrarea Ardelean Nr. 887, Radauti, 972125",0249 469 466,62:f4:38:6a:3d:5d,116.130.171.43,RO43ZGRD2845731727723089,2025-05-12 12:42:26,7081,657,721,103875,5772991d-ea62-4394-af45-1be93b57e22d
Nicoară Dinu,nicoarădinu,nicoarădinu@zzup.ro,2440930282416,1917-10-14,"Aleea Marin Nr. 40, Targu Ocna, 284785",0239 470 322,08:f5:5d:bc:ec:bc,179.42.26.13,RO12SLQB9620584421616527,2025-05-12 12:42:26,14216,842,442,1329,a5899cd4-bb24-4519-ba1c-38904f9e7c6e
Larisa Nemeș,larisanemeș,larisanemeș@post.ro,7701122206991,1982-05-15,"Aleea Ioniță Nr. 375 Bl. 95  Sc. 58 Ap. 334, Zimnicea, 366141",0728 223 706,2b:a0:ae:63:ed:15,176.140.44.24,RO50DWBG4065823273323580,2025-05-12 12:42:26,13318,298,514,920172,c84a4117-d6de-46db-ac48-4eb15de17a09
Decebal Nemeș,decebalnemeș,decebalnemeș@acasa.ro,4860209169661,2020-02-02,"Strada Silviu Pușcașu, Zimnicea, 746609",0754 232 600,19:87:b5:ed:16:ae,58.4.83.80,RO65NYIU0618576950485735,2025-05-12 12:42:26,13209,505,170,690840,1655548e-2f27-4f41-ba4e-0c505beec4e1
Grigore Dumitrescu,grigoredumitrescu,grigoredumitrescu@gmail.com,7760817260820,1936-07-07,"Intrarea Nistor Nr. 10, Caracal, 689435",0252 253 058,50:9e:28:f3:ef:91,74.244.43.161,RO17FMWT7290492017725593,2025-05-12 12:42:26,18738,869,406,285561,6af9340d-478a-490a-8f0a-ee8b9a232be7
Albert Stoica,albertstoica,albertstoica@email.ro,7910117211646,1934-03-19,"Strada Silviu Tabacu Nr. 67 Bl. 44  Sc. 79 Ap. 197, Insuratei, 349107",0751 408 572,4a:ae:21:25:36:e0,161.66.56.135,RO84JSUF2735392620810269,2025-05-12 12:42:26,35129,58,196,1020312,7c5d6ad4-f991-46ca-971d-dc33849c8be2
Cătălin Ionescu,cătălinionescu,cătălinionescu@email.ro,1351220394905,2004-11-17,"Intrarea Tomescu Nr. 65, Cajvana, 322099",0757 399 486,7c:46:21:95:7a:d3,49.210.255.176,RO25BVFC1796188129149663,2025-05-12 12:42:26,6486,463,800,532211,294b6279-dba6-45e4-870f-d10b85dd8d8f
Daiana Ene,daianaene,daianaene@acasa.ro,6111203513235,1953-08-30,"Bulevardul Dinu Nemeș, Navodari, 791427",0755 046 178,29:e6:8b:77:86:3c,146.27.221.154,RO23ZFUH3946656340328555,2025-05-12 12:42:26,30691,719,760,999160,ab1b9b39-d3d0-4739-850a-61a68c9487ea
Florica Nistor,floricanistor,floricanistor@zzup.ro,5831225435955,1979-01-27,"Bulevardul Mazilescu Nr. 131 Bl. 38  Sc. 95 Ap. 600, Raducaneni, 462035",0264 195 378,72:a9:18:ba:84:b6,147.177.106.170,RO60IGXH1365434402257064,2025-05-12 12:42:26,19800,534,577,393681,8b661628-76c6-4cd7-992b-6d4a857709d5
Lorin Preda,lorinpreda,lorinpreda@kappa.ro,5141124118546,1916-08-09,"Intrarea Stănescu Nr. 44, Toflea, 126927",0732 497 117,b1:c0:4d:d7:2a:8d,84.250.176.50,RO93TIYA9328707034307523,2025-05-12 12:42:26,7162,840,465,1024499,594f0bfd-5159-4181-bf11-b7f2c910f608
Marius Stancu,mariusstancu,mariusstancu@post.ro,4800615338739,2000-09-12,"Drumul Oprea, Matca, 874156",0251 820 069,b5:00:80:e5:9a:91,23.64.192.247,RO37LYQJ3033694690864963,2025-05-12 12:42:26,12633,985,675,484309,75681f84-391d-4460-b79e-49ac651211d2
Octaviana Voinea,octavianavoinea,octavianavoinea@post.ro,5710426444463,1951-05-25,"Intrarea Marin, Copsa Mica, 460131",0742 294 564,a6:e2:10:23:e3:9c,188.136.80.238,RO51KWIG7900759406743803,2025-05-12 12:42:26,34942,528,114,217107,1e022ed0-a69c-4da8-93fe-fb81533b8e5f
Iurie Dumitrescu,iuriedumitrescu,iuriedumitrescu@kappa.ro,2751211311463,1946-06-09,"Soseaua Stela Albu, Moisei, 499162",0728 759 401,b6:65:c5:dd:5c:eb,177.148.52.75,RO19IDSY8747661075788322,2025-05-12 12:42:26,3671,309,285,1410090,9b9cac51-5f20-48e3-aef9-f2d75689850b
Augustina Albu,augustinaalbu,augustinaalbu@gmail.com,5650509377826,1960-06-20,"Strada Stela Niță, Dobroesti, 172700",0259 434 041,62:7e:9a:2b:4a:0b,20.73.132.3,RO87DTLI7452306815425858,2025-05-12 12:42:26,35274,756,510,1533495,dba4d8c2-eeac-403d-83a1-e986292f0cab
Angela Dinu,angeladinu,angeladinu@acasa.ro,2310923340479,1992-11-20,"Drumul Dochioiu Nr. 997, Poienile de sub Munte, 773918",0255 152 948,9f:76:19:74:2c:51,188.74.229.162,RO75BRDV9736428900393609,2025-05-12 12:42:26,28898,538,592,1454583,34ac4818-7ea4-432e-9312-2eabc2433f89
Teodora Stan,teodorastan,teodorastan@kappa.ro,4701226024587,1961-05-10,"Bulevardul Voinea Nr. 83, Radauti, 803275",0756 428 802,78:af:73:d4:c7:d3,207.159.238.110,RO28VHTO9336920669557531,2025-05-12 12:42:26,18561,834,642,343188,88957bc9-be3b-41f7-8a5a-07bfdd6f64da
Paulica Ionescu,paulicaionescu,paulicaionescu@email.ro,2520316256791,1978-07-30,"Drumul Silvana Florea, Remetea, 139802",0757 321 528,c0:43:73:d0:59:eb,12.3.214.227,RO87INVM5211941281232315,2025-05-12 12:42:26,22396,77,557,736270,749a07bb-97d9-4876-b544-c35fe4bd9c94
Cristofor Preda,cristoforpreda,cristoforpreda@141.ro,8450822324977,1953-04-08,"Soseaua Alice Suciu, Cluj-Napoca, 397803",0235 941 225,f8:29:71:e0:0a:8a,106.42.242.236,RO53PGEO1124130688901884,2025-05-12 12:42:26,8941,267,780,1775252,8800d8dc-a185-40d7-b81b-30af1497d8a3
Svetlana Dochioiu,svetlanadochioiu,svetlanadochioiu@email.ro,3650308378170,1995-10-05,"Drumul Toma Nr. 11 Bl. 26  Sc. 84 Ap. 597, Deva, 403413",0236 164 524,e1:7a:b6:68:29:af,139.177.70.1,RO93WDYH2809371406745483,2025-05-12 12:42:26,14887,680,466,226772,cc5c8513-bf3d-4682-8b20-9074a9e37110
Anton Oprea,antonoprea,antonoprea@kappa.ro,1480711170504,1924-11-09,"Intrarea Oprea Nr. 37, Slatina, 986437",0720 970 646,7b:b2:34:d7:32:43,171.111.60.99,RO92XFVA9779010411800192,2025-05-12 12:42:26,13384,99,413,209503,c3b88134-f8e8-4250-bf5c-3de662e3aa0d
Viorel Ardelean,viorelardelean,viorelardelean@141.ro,4531017457517,1955-10-17,"Bulevardul Ladislau Niță, Moisei, 936252",0743 635 342,bf:64:a4:ff:57:6f,116.99.120.32,RO10BTOC1151371688397378,2025-05-12 12:42:26,24658,857,686,168956,effd7ae5-393a-48a0-ba76-6bc8408d0d7b
Doru Ababei,doruababei,doruababei@141.ro,2990515333724,1941-09-13,"Drumul Nadia Eftimie Nr. 60, Draganesti-Olt, 370140",0753 490 558,c1:a3:bb:02:4c:b1,53.168.68.218,RO12WUSR4285942083128106,2025-05-12 12:42:26,31523,957,163,1730004,f7b03913-684d-4824-9d88-66bdda4b888f
Leordean Ioniță,leordeanioniță,leordeanioniță@zzup.ro,7481217123781,1926-01-08,"Strada Dima Nr. 575, Brad, 281340",0764 474 917,1a:26:a8:50:40:a5,55.192.188.198,RO44JCSI0662000603765365,2025-05-12 12:42:26,9464,415,777,599488,6d63e191-3c83-4a04-95f8-0e8d5c2c77a2
Clarisa Mazilescu,clarisamazilescu,clarisamazilescu@post.ro,2800726447702,2014-05-21,"Soseaua Diaconescu, Straja, 887892",0257 260 921,5c:03:69:16:7e:9c,39.106.42.97,RO93CHFC5243617338878260,2025-05-12 12:42:26,4596,597,663,1857269,9ab3de15-1cb6-4813-936e-68fc2f756f94
Luana Dochioiu,luanadochioiu,luanadochioiu@email.ro,6921024160794,1965-10-14,"Strada Mugur Ababei Nr. 30 Bl. 82  Sc. 47 Ap. 714, Odorheiu Secuiesc, 625368",0266 599 418,28:42:c7:ba:95:6c,23.219.226.164,RO08LGRK4999883597550354,2025-05-12 12:42:26,6833,333,418,1520292,7a9d70e3-5ae2-4ee9-8650-4f037ecea2bf
Florentina Pușcașu,florentinapușcașu,florentinapușcașu@zzup.ro,3830119080695,1940-01-14,"Aleea Petronela Mazilescu Nr. 200 Bl. 36  Sc. 88 Ap. 638, Borsa, 470979",0235 734 650,7f:51:45:bd:73:a1,75.195.186.216,RO35OKLI6922639227209619,2025-05-12 12:42:26,25020,862,250,1544900,8ab27aca-3039-43cc-9e11-277fba8a70b8
Robert Manole,robertmanole,robertmanole@gmail.com,7561225367875,1947-08-04,"Drumul Diaconescu, Beclean, 413137",0235 438 352,f9:fa:d5:4b:cd:47,26.236.119.126,RO24DGXB7972599183341770,2025-05-12 12:42:26,32958,478,641,449888,6649f627-13d1-4b1e-b169-296684c47d7a
Silviu Dima,silviudima,silviudima@email.ro,8780528344698,1922-10-01,"Aleea Dobre, Simleu Silvaniei, 693370",0724 630 155,f5:e2:25:da:a3:9c,37.243.179.139,RO68PMZK7423150093076190,2025-05-12 12:42:26,9330,940,246,422642,0501c05d-f0a1-4711-b4e3-751b1eb33b9e
Artemisa Dinu,artemisadinu,artemisadinu@141.ro,3530331346786,2002-10-24,"Intrarea Mădălina Dumitrescu, Satu Mare, 786339",0766 542 248,61:11:8a:61:11:5a,126.138.161.38,RO94OKEC9126279533898245,2025-05-12 12:42:26,31599,461,575,649291,d3693834-ce67-4bb4-a7c2-c9c00917f196
Octavia Ababei,octaviaababei,octaviaababei@zzup.ro,6450527438553,2019-07-17,"Aleea Suciu Nr. 683 Bl. 76  Sc. 63 Ap. 468, Sannicolau Mare, 273184",0245 568 834,37:af:15:60:14:03,196.251.144.113,RO90HKKC5104445839667858,2025-05-12 12:42:26,8298,379,538,1269073,33b54adc-9905-4759-8930-296d89ef0840
Liana Ene,lianaene,lianaene@post.ro,8510530435797,1955-05-21,"Soseaua Cristea Nr. 17, Targoviste, 552127",0237 700 307,03:c8:c1:59:53:1f,129.216.176.58,RO83TGHW2438489052841784,2025-05-12 12:42:26,22963,884,264,1520111,1dfbc84d-fc4d-4f50-af9d-caf0f9ea112c
Albertina Ioniță,albertinaioniță,albertinaioniță@gmail.com,6680427122387,1991-05-09,"Intrarea Suciu Nr. 41 Bl. 93  Sc. 89 Ap. 642, Sighetu Marmatiei, 431093",0243 036 054,8b:9d:1b:4f:43:9e,147.7.136.203,RO93PEEZ5407063685901364,2025-05-12 12:42:26,11157,260,59,1626472,66ecc78f-9f17-4f43-83ed-4e34f7fd18a4
Cecilia Preda,ceciliapreda,ceciliapreda@zzup.ro,6581026369350,1976-11-30,"Intrarea Dinu Nr. 305 Bl. 73  Sc. 24 Ap. 494, Salonta, 770450",0269 448 722,1c:de:48:a9:e8:ad,168.202.240.152,RO54AJMP1947054516574386,2025-05-12 12:42:26,7504,534,559,278157,b884e5f1-e0ab-4760-9586-ffc4fbfb5fdc
Sânziana Dobre,sânzianadobre,sânzianadobre@zzup.ro,4570129262010,1926-10-16,"Intrarea Tabacu Nr. 30 Bl. 35  Sc. 30 Ap. 120, Targu Neamt, 715000",0720 534 213,da:44:71:33:2b:67,13.11.43.198,RO09HMJW5265075357291840,2025-05-12 12:42:26,13424,142,423,649400,3dcf823f-7b37-458e-bf0e-68876cba7cb3
Romanița Niță,romanițaniță,romanițaniță@kappa.ro,7410105362320,1954-05-28,"Drumul Popescu, Zalau, 539456",0784 247 104,a9:62:1a:d9:46:20,59.77.165.21,RO10QOBK2151365816052031,2025-05-12 12:42:26,31825,628,154,1528389,c0c89045-4a42-43da-b54c-1af580150dff
Henrieta Mocanu,henrietamocanu,henrietamocanu@post.ro,2711028247757,1963-02-09,"Drumul Tabacu, Buftea, 271696",0764 251 073,8a:04:22:4e:c5:a0,61.175.116.119,RO42NDXL6609859924859569,2025-05-12 12:42:26,16997,179,609,1178842,7d52780c-342d-4a99-8169-3a084a22e954
Frusina Mocanu,frusinamocanu,frusinamocanu@141.ro,7870403056554,1966-12-15,"Intrarea Ardelean, Fagaras, 435316",0724 074 683,59:fc:4b:ae:eb:99,133.139.252.23,RO35PFIM1894290341789199,2025-05-12 12:42:26,3711,678,211,1140127,b94da7fc-26a7-44e3-bff0-8d2ca4ab3724
Mona Toma,monatoma,monatoma@zzup.ro,6560115320708,2001-11-18,"Strada Diaconu Nr. 33, Ovidiu, 389774",0258 576 501,35:23:2f:78:19:fc,105.81.89.225,RO22KSJC4209936350523628,2025-05-12 12:42:26,13602,151,49,1797202,9901702a-79b0-4bf3-a3d1-65f1c20fba9a
Traian Tudor,traiantudor,traiantudor@email.ro,1260924276050,1956-01-21,"Aleea Toma Nr. 317, Onesti, 377374",0264 934 573,24:81:88:a5:43:1e,212.1.194.16,RO06JHKK2649252067898739,2025-05-12 12:42:26,27292,398,101,1806148,6b920a5b-76ab-4405-bd69-e256d839738e
Laurențiu Tabacu,laurențiutabacu,laurențiutabacu@post.ro,1721216274221,2002-10-21,"Strada Evanghelina Voinea Nr. 693 Bl. 12  Sc. 63 Ap. 945, Brasov, 472302",0255 686 554,ca:da:fa:86:88:fb,79.7.253.101,RO56EFNP5192220030535693,2025-05-12 12:42:26,8618,972,603,311661,69b31949-43d6-4e6a-9531-9265ffd20152
Sabin Dima,sabindima,sabindima@141.ro,1610216376644,1947-02-05,"Intrarea Zaraza Mocanu Nr. 54 Bl. 63  Sc. 61 Ap. 672, Mizil, 528276",0735 935 757,cb:67:a7:3e:3e:1a,113.66.113.250,RO62PENI2035021813069065,2025-05-12 12:42:26,14214,117,24,1934893,8b8ddae8-3235-4c87-a079-2c902c5082ec
Tiberia Ardelean,tiberiaardelean,tiberiaardelean@acasa.ro,2240709255081,1910-07-25,"Intrarea Rada Marin, Baraolt, 812755",0739 259 365,2e:25:62:1c:5b:72,174.8.112.47,RO41FBLE6916024643037968,2025-05-12 12:42:26,12075,811,427,1277695,004d56a7-a070-41b3-b6dc-6053d8ee7a56
Arsenie Preda,arseniepreda,arseniepreda@gmail.com,6810929285232,1914-11-23,"Soseaua Dina Stan, Gherla, 825391",0240 863 850,8d:48:8a:46:a1:c4,84.206.149.144,RO11MTGF2189896949767887,2025-05-12 12:42:26,18096,456,402,67721,3f85572f-eb8e-42cc-83c6-14061902fa04
Timotei Dobre,timoteidobre,timoteidobre@acasa.ro,2641216357315,1929-02-20,"Strada Stănescu, Focsani, 720153",0762 439 667,ff:1b:46:98:0a:74,124.248.6.57,RO35JJUZ5608038009900897,2025-05-12 12:42:26,3132,464,783,720379,9adaa577-731b-4151-a5c8-de60a769892a
Ianis Ardelean,ianisardelean,ianisardelean@email.ro,3400619412387,1968-05-16,"Aleea Dobre, Darmanesti, 909584",0762 385 445,00:04:20:1b:22:f9,56.57.253.128,RO72QGME2291774626827315,2025-05-12 12:42:26,27119,234,84,605275,19754aa4-7fa1-435d-809e-f64565ed7ef5
Eliza Dinu,elizadinu,elizadinu@kappa.ro,8311013105967,1959-02-19,"Drumul Niță, Simleu Silvaniei, 225064",0760 330 223,c1:c8:89:9b:73:47,132.56.248.205,RO57TJAO3115261004068346,2025-05-12 12:42:26,16755,311,110,879662,f9842aac-597c-40a6-a5f0-cc63483c7a82
Avram Nemeș,avramnemeș,avramnemeș@post.ro,5541031112667,1944-07-25,"Bulevardul Jasmina Manole, Strehaia, 985855",021 882 5941,fd:ab:40:6d:a7:a3,107.203.29.176,RO93QJCK2297726403877657,2025-05-12 12:42:26,24252,260,316,388923,d7678a2e-f2a6-4372-b50d-8c7146d69509
Speranța Popescu,speranțapopescu,speranțapopescu@post.ro,3571010268391,1959-07-26,"Aleea Albu, Paunesti, 775852",0252 916 033,8a:37:9e:87:bf:35,18.222.151.254,RO77ZFJS8867854504577010,2025-05-12 12:42:26,16772,886,441,1431391,250a6dec-7475-47d9-8530-4e8fc84824a9
Didina Stoica,didinastoica,didinastoica@post.ro,7020918036563,1969-07-11,"Intrarea Giorgiana Dochioiu, Deva, 448479",0754 155 005,da:0f:5b:ad:23:5f,161.218.164.169,RO92RNCS6444196483944653,2025-05-12 12:42:26,5280,191,289,921908,53cda8d6-8bc9-43d5-82ff-0aa3bf2a80e6
Cantemir Diaconescu,cantemirdiaconescu,cantemirdiaconescu@gmail.com,4200901314768,1951-04-24,"Aleea Victoria Stancu Nr. 41 Bl. 13  Sc. 86 Ap. 864, Copsa Mica, 910230",0732 092 015,9f:c5:bd:ff:7b:aa,114.224.255.52,RO28JWYR7074877099175934,2025-05-12 12:42:26,17935,842,654,103754,87f96b2f-616f-4363-ad73-a94e0d31c9e5
Alistar Niță,alistarniță,alistarniță@zzup.ro,8620729388701,1990-12-17,"Intrarea Radu Nistor Nr. 94 Bl. 13  Sc. 18 Ap. 861, Curtea de Arges, 225132",0247 401 192,e6:e3:7c:73:d7:79,88.41.148.132,RO82FXKE8656577184296548,2025-05-12 12:42:26,21946,37,29,957008,7f2902cb-6df2-4b15-9a62-e5b8f398309b
Andrada Manole,andradamanole,andradamanole@acasa.ro,3651002139880,1909-07-11,"Aleea Ionescu Nr. 373, Vulcan, 189779",0720 967 898,2d:e9:5a:6c:3a:2c,19.194.10.115,RO26SRHX1579252059239979,2025-05-12 12:42:26,20424,833,209,150792,bce631fb-a79d-4161-aca9-b8cc2b43df29
Silviana Dochioiu,silvianadochioiu,silvianadochioiu@kappa.ro,1250811457588,1910-12-03,"Strada Popescu, Curtea de Arges, 634408",0260 759 332,2e:81:d6:cf:cb:0e,83.49.18.236,RO51ANBR8283402164557157,2025-05-12 12:42:26,12788,993,296,960048,48195695-a395-424e-bb7a-09ddb8ff487c
Aleodor Albu,aleodoralbu,aleodoralbu@kappa.ro,1320611120162,1981-03-18,"Aleea Nistor Nr. 317 Bl. 13  Sc. 84 Ap. 188, Comanesti, 232572",0768 304 263,2d:4a:6d:b0:94:a6,28.94.103.255,RO26XWHB9411461691888009,2025-05-12 12:42:26,27563,873,618,535860,f59e2ba5-a82e-4c01-8fe2-228b64a65d30
Dida Manole,didamanole,didamanole@kappa.ro,8760228275569,2017-07-16,"Bulevardul Lascăr Nistor Nr. 206 Bl. 15  Sc. 34 Ap. 991, Dumbravita, 310243",0724 614 578,2b:53:fa:cc:3a:9e,19.71.227.204,RO78XVLE7380620469146103,2025-05-12 12:42:26,22432,932,456,564016,8ad012fd-107c-46d2-ae26-211eeec28e43
Veniamin Pușcașu,veniaminpușcașu,veniaminpușcașu@post.ro,2350325196019,1998-05-31,"Intrarea Popa Nr. 106, Rasnov Romacril, 449452",0238 492 926,8a:60:b1:e0:1d:df,187.189.10.191,RO67CNJC2330559645257466,2025-05-12 12:42:26,3811,472,52,424492,684fb41c-9e49-4ec2-a183-2ce83bb2f1fc
Ducu Toma,ducutoma,ducutoma@kappa.ro,3730105256949,1947-06-30,"Aleea Carmina Mazilescu, Roseti, 367519",0764 412 700,96:04:e7:ef:ab:14,194.153.206.147,RO69MGDP8561682148692209,2025-05-12 12:42:26,29523,891,315,1298747,61bd66d4-da8c-43f7-8d2d-beda320ea25e
Sebastian Voinea,sebastianvoinea,sebastianvoinea@141.ro,7290819380457,1995-04-29,"Aleea Dumitrescu, Toflea, 902100",0254 164 013,c9:89:ed:69:17:91,210.174.227.194,RO92LNKP0579365305641589,2025-05-12 12:42:26,8736,212,632,56832,5f69190f-bb64-4432-b97e-86c99df16952
Fabiana Oprea,fabianaoprea,fabianaoprea@email.ro,3050125174796,1930-07-25,"Bulevardul Dumitrescu, Lupeni, 861184",0744 370 402,a8:75:ac:1f:1b:01,172.37.44.109,RO12VQHR9868886075245901,2025-05-12 12:42:26,33476,663,30,454368,08aa28f2-cc26-47bb-8b5e-b87ca2f65533
Irina Georgescu,irinageorgescu,irinageorgescu@email.ro,7430102397661,1976-11-18,"Bulevardul Cosmin Dima, Craiova, 227167",0251 010 166,53:5d:c8:96:2a:48,131.193.240.169,RO91WBRY8638966656504210,2025-05-12 12:42:26,11212,107,191,1014339,008ca5a3-976c-4e92-8b77-9caffb4ed5fe
Damian Marin,damianmarin,damianmarin@kappa.ro,5670513310470,1916-07-02,"Intrarea Toma Nr. 65 Bl. 87  Sc. 40 Ap. 507, Videle, 901682",0728 945 562,b6:f1:73:e4:c3:1a,177.22.135.205,RO84SSKA7642710438715487,2025-05-12 12:42:26,20969,318,2,1153523,72de67b1-7c23-45fd-bb74-c1d81cf62abe
Vasilică Georgescu,vasilicăgeorgescu,vasilicăgeorgescu@zzup.ro,3740126193405,1934-01-28,"Aleea Dima Nr. 829 Bl. 38  Sc. 82 Ap. 929, Dumbraveni, 287219",0244 847 753,55:cb:3c:39:c3:c8,40.166.36.91,RO16DWRW5998900319192166,2025-05-12 12:42:26,19351,641,281,1551624,60cd6878-5c36-418a-a160-5198080e229f
Șerban Toma,șerbantoma,șerbantoma@gmail.com,6221022073987,1952-09-01,"Strada Ardelean, Valenii de Munte, 757872",0729 356 895,c7:b9:4b:e7:94:a8,100.18.213.111,RO19YBSS2367268775380610,2025-05-12 12:42:26,1311,468,71,1564067,9b5b0200-c6d1-40ad-a35c-378adb72092f
Antonie Stancu,antoniestancu,antoniestancu@kappa.ro,8770119250858,1946-05-21,"Drumul Tabacu, Alba Iulia, 822502",0768 322 913,65:b1:a9:6d:bd:05,173.129.66.147,RO20SBCV4944257976402307,2025-05-12 12:42:26,28212,758,327,266730,baf6cfc7-5d55-40c4-b629-ae78fef0a07c
Bucur Diaconescu,bucurdiaconescu,bucurdiaconescu@email.ro,4860301228624,1994-10-09,"Drumul Tabacu Nr. 99 Bl. 59  Sc. 59 Ap. 432, Techirghiol, 645691",0265 264 726,64:0b:ff:7b:07:e7,14.5.86.94,RO88BFSL9394700688532630,2025-05-12 12:42:26,126,968,90,534045,935b20df-a1fe-48d7-8bc5-5e4fb9309f48
Codrina Stancu,codrinastancu,codrinastancu@post.ro,4261015133474,2003-04-24,"Bulevardul Eftimie, Borsa, 232026",0786 315 472,53:99:8c:fe:e4:c0,93.146.4.161,RO29JTWM1839423650980192,2025-05-12 12:42:26,16835,982,651,1746163,69b7f36a-9c37-4c46-855e-688b5c285749
Eleonora Stănescu,eleonorastănescu,eleonorastănescu@kappa.ro,1810604203721,2024-12-27,"Bulevardul Mocanu Nr. 96, Ramnicu Sarat, 805459",0251 356 764,24:b6:6b:14:a7:1d,117.177.210.97,RO19XLKH2684659070526293,2025-05-12 12:42:26,1779,919,342,1040936,49fd2ad5-6443-46f0-a5c0-fa1ac0b87332
Mihaela Mocanu,mihaelamocanu,mihaelamocanu@email.ro,4921219193582,1940-01-21,"Strada Aanei Nr. 285 Bl. 16  Sc. 95 Ap. 118, Valea Mare (Babeni), 239543",0761 133 606,ae:3c:0d:f7:f2:db,52.113.84.29,RO98EUMT8371476578181095,2025-05-12 12:42:26,15839,807,243,1383518,5bf56b56-0132-459c-a966-7e95d2e19064
